,GEOID,num_scouts,scouts_per_tract,female_cub_scouts,male_cub_scouts,female_troop_scouts,male_troop_scouts,female_cub_total,female_troop_total,male_cub_total,male_troop_total,fcubs_per_tract,mcubs_per_tract,ftroops_per_tract,mtroops_per_tract,female_scouts,female_per_tract,male_scouts,male_per_tract,cub_youth_total,troop_youth_total,total_pop,cub_scouts,troop_scouts,cub_per_tract,troop_per_tract,2022_youth_total,2022_scouts_per_tract,2023_difference_total,2023_difference_per_tract
710,36047080200,3,0.7042253521126761,1.0,1.0,0.0,1.0,91.0,113.0,122.0,100.0,1.098901098901099,0.819672131147541,0.0,1.0,1.0,0.49019607843137253,2.0,0.9009009009009009,213.0,213.0,426,2.0,1.0,0.9389671361502347,0.4694835680751174,1.0,0.2347417840375587,2.0,0.46948356807511743
711,36047080400,3,0.7425742574257426,1.0,1.0,0.0,1.0,45.0,84.0,87.0,188.0,2.2222222222222223,1.1494252873563218,0.0,0.5319148936170213,1.0,0.7751937984496124,2.0,0.7272727272727273,132.0,272.0,404,2.0,1.0,1.5151515151515151,0.3676470588235294,2.0,0.49504950495049505,1.0,0.24752475247524752
712,36047080800,10,7.4074074074074066,5.0,5.0,0.0,0.0,21.0,57.0,26.0,31.0,23.809523809523807,19.230769230769234,0.0,0.0,5.0,6.41025641025641,5.0,8.771929824561402,47.0,88.0,135,10.0,0.0,21.27659574468085,0.0,1.0,0.7407407407407408,9.0,6.666666666666666
713,36047081000,2,0.7168458781362007,2.0,0.0,0.0,0.0,88.0,40.0,39.0,112.0,2.272727272727273,0.0,0.0,0.0,2.0,1.5625,0.0,0.0,127.0,152.0,279,2.0,0.0,1.574803149606299,0.0,0.0,0.0,2.0,0.7168458781362007
714,36047081400,30,10.273972602739725,14.0,12.0,1.0,3.0,69.0,50.0,56.0,117.0,20.28985507246377,21.428571428571427,2.0,2.564102564102564,15.0,12.605042016806722,15.0,8.670520231213873,125.0,167.0,292,26.0,4.0,20.8,2.3952095808383236,0.0,0.0,30.0,10.273972602739725
715,36047081600,15,4.716981132075472,9.0,6.0,0.0,0.0,82.0,95.0,62.0,79.0,10.975609756097562,9.67741935483871,0.0,0.0,9.0,5.084745762711865,6.0,4.25531914893617,144.0,174.0,318,15.0,0.0,10.416666666666668,0.0,0.0,0.0,15.0,4.716981132075472
716,36047081800,7,0.9668508287292817,4.0,1.0,1.0,1.0,299.0,138.0,106.0,181.0,1.3377926421404682,0.9433962264150944,0.7246376811594203,0.5524861878453038,5.0,1.1441647597254003,2.0,0.6968641114982579,405.0,319.0,724,5.0,2.0,1.2345679012345678,0.6269592476489028,3.0,0.4143646408839779,4.0,0.5524861878453038
717,36047082000,6,0.6141248720573182,4.0,0.0,0.0,2.0,373.0,104.0,287.0,213.0,1.0723860589812333,0.0,0.0,0.9389671361502347,4.0,0.8385744234800839,2.0,0.4,660.0,317.0,977,4.0,2.0,0.6060606060606061,0.6309148264984227,0.0,0.0,6.0,0.6141248720573182
718,36047082200,8,0.730593607305936,6.0,2.0,0.0,0.0,87.0,177.0,426.0,405.0,6.896551724137931,0.4694835680751174,0.0,0.0,6.0,2.272727272727273,2.0,0.24067388688327318,513.0,582.0,1095,8.0,0.0,1.5594541910331383,0.0,1.0,0.091324200913242,7.0,0.639269406392694
719,36047082400,10,1.7064846416382253,1.0,4.0,1.0,4.0,179.0,177.0,108.0,122.0,0.5586592178770949,3.7037037037037033,0.5649717514124294,3.278688524590164,2.0,0.5617977528089888,8.0,3.4782608695652173,287.0,299.0,586,5.0,5.0,1.7421602787456445,1.6722408026755853,0.0,0.0,10.0,1.7064846416382253
720,36047082600,7,1.129032258064516,3.0,2.0,1.0,1.0,112.0,125.0,181.0,202.0,2.6785714285714284,1.1049723756906076,0.8,0.49504950495049505,4.0,1.6877637130801686,3.0,0.7832898172323759,293.0,327.0,620,5.0,2.0,1.7064846416382253,0.6116207951070336,1.0,0.16129032258064516,6.0,0.9677419354838709
721,36047082800,3,0.5952380952380952,1.0,1.0,1.0,0.0,104.0,170.0,92.0,138.0,0.9615384615384616,1.0869565217391304,0.5882352941176471,0.0,2.0,0.7299270072992701,1.0,0.43478260869565216,196.0,308.0,504,2.0,1.0,1.0204081632653061,0.3246753246753247,1.0,0.1984126984126984,2.0,0.39682539682539686
722,36047083000,7,0.5591054313099041,1.0,2.0,3.0,1.0,292.0,429.0,182.0,349.0,0.3424657534246575,1.098901098901099,0.6993006993006993,0.28653295128939826,4.0,0.5547850208044383,3.0,0.5649717514124294,474.0,778.0,1252,3.0,4.0,0.6329113924050633,0.5141388174807198,1.0,0.07987220447284345,6.0,0.47923322683706066
723,36047083200,5,2.100840336134454,2.0,3.0,0.0,0.0,128.0,16.0,47.0,47.0,1.5625,6.382978723404255,0.0,0.0,2.0,1.3888888888888888,3.0,3.1914893617021276,175.0,63.0,238,5.0,0.0,2.857142857142857,0.0,0.0,0.0,5.0,2.100840336134454
724,36047083400,5,2.4752475247524752,4.0,1.0,0.0,0.0,87.0,44.0,28.0,43.0,4.597701149425287,3.571428571428571,0.0,0.0,4.0,3.0534351145038165,1.0,1.4084507042253522,115.0,87.0,202,5.0,0.0,4.3478260869565215,0.0,0.0,0.0,5.0,2.4752475247524752
725,36047083600,18,3.6217303822937628,6.0,10.0,1.0,1.0,126.0,149.0,56.0,166.0,4.761904761904762,17.857142857142858,0.6711409395973155,0.6024096385542169,7.0,2.5454545454545454,11.0,4.954954954954955,182.0,315.0,497,16.0,2.0,8.791208791208792,0.6349206349206349,0.0,0.0,18.0,3.6217303822937628
726,36047083800,13,5.179282868525896,1.0,11.0,0.0,1.0,65.0,92.0,34.0,60.0,1.5384615384615385,32.35294117647059,0.0,1.6666666666666667,1.0,0.6369426751592357,12.0,12.76595744680851,99.0,152.0,251,12.0,1.0,12.121212121212121,0.6578947368421052,0.0,0.0,13.0,5.179282868525896
727,36047084000,12,1.762114537444934,1.0,11.0,0.0,0.0,74.0,142.0,228.0,237.0,1.3513513513513513,4.824561403508771,0.0,0.0,1.0,0.4629629629629629,11.0,2.3655913978494625,302.0,379.0,681,12.0,0.0,3.9735099337748347,0.0,0.0,0.0,12.0,1.762114537444934
728,36047084600,17,5.743243243243244,4.0,13.0,0.0,0.0,92.0,77.0,57.0,70.0,4.3478260869565215,22.807017543859647,0.0,0.0,4.0,2.366863905325444,13.0,10.236220472440944,149.0,147.0,296,17.0,0.0,11.409395973154362,0.0,0.0,0.0,17.0,5.743243243243244
729,36047084800,3,1.8181818181818181,1.0,2.0,0.0,0.0,25.0,79.0,22.0,39.0,4.0,9.090909090909092,0.0,0.0,1.0,0.9615384615384616,2.0,3.278688524590164,47.0,118.0,165,3.0,0.0,6.382978723404255,0.0,0.0,0.0,3.0,1.8181818181818181
730,36047085000,5,1.76678445229682,1.0,2.0,2.0,0.0,67.0,75.0,96.0,45.0,1.4925373134328357,2.083333333333333,2.666666666666667,0.0,3.0,2.112676056338028,2.0,1.4184397163120568,163.0,120.0,283,3.0,2.0,1.8404907975460123,1.6666666666666667,0.0,0.0,5.0,1.76678445229682
731,36047085400,2,0.628930817610063,1.0,1.0,0.0,0.0,151.0,74.0,25.0,68.0,0.6622516556291391,4.0,0.0,0.0,1.0,0.4444444444444444,1.0,1.0752688172043012,176.0,142.0,318,2.0,0.0,1.1363636363636365,0.0,0.0,0.0,2.0,0.628930817610063
732,36047085600,1,0.18587360594795538,0.0,0.0,1.0,0.0,128.0,120.0,81.0,209.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.4032258064516129,0.0,0.0,209.0,329.0,538,0.0,1.0,0.0,0.303951367781155,0.0,0.0,1.0,0.18587360594795538
733,36047085800,7,2.1406727828746175,3.0,4.0,0.0,0.0,91.0,81.0,94.0,61.0,3.296703296703297,4.25531914893617,0.0,0.0,3.0,1.744186046511628,4.0,2.5806451612903225,185.0,142.0,327,7.0,0.0,3.783783783783784,0.0,1.0,0.3058103975535168,6.0,1.8348623853211006
734,36047086000,14,2.540834845735027,5.0,7.0,1.0,1.0,155.0,61.0,235.0,100.0,3.225806451612903,2.9787234042553195,1.639344262295082,1.0,6.0,2.7777777777777777,8.0,2.3880597014925375,390.0,161.0,551,12.0,2.0,3.076923076923077,1.2422360248447204,1.0,0.18148820326678766,13.0,2.3593466424682394
735,36047086200,3,0.7389162561576355,1.0,2.0,0.0,0.0,92.0,169.0,99.0,46.0,1.0869565217391304,2.0202020202020203,0.0,0.0,1.0,0.38314176245210724,2.0,1.3793103448275863,191.0,215.0,406,3.0,0.0,1.5706806282722512,0.0,0.0,0.0,3.0,0.7389162561576355
736,36047086400,1,0.2695417789757413,0.0,0.0,0.0,1.0,64.0,50.0,131.0,126.0,0.0,0.0,0.0,0.7936507936507936,0.0,0.0,1.0,0.38910505836575876,195.0,176.0,371,0.0,1.0,0.0,0.5681818181818182,0.0,0.0,1.0,0.2695417789757413
737,36047086600,3,0.5328596802841918,0.0,2.0,0.0,1.0,163.0,162.0,123.0,115.0,0.0,1.6260162601626018,0.0,0.8695652173913043,0.0,0.0,3.0,1.2605042016806722,286.0,277.0,563,2.0,1.0,0.6993006993006993,0.36101083032490977,2.0,0.3552397868561279,1.0,0.17761989342806395
738,36047086800,8,1.199400299850075,2.0,5.0,0.0,1.0,132.0,244.0,160.0,131.0,1.5151515151515151,3.125,0.0,0.7633587786259541,2.0,0.5319148936170213,6.0,2.0618556701030926,292.0,375.0,667,7.0,1.0,2.3972602739726026,0.26666666666666666,1.0,0.14992503748125938,7.0,1.0494752623688157
739,36047087000,9,1.744186046511628,5.0,4.0,0.0,0.0,135.0,138.0,104.0,139.0,3.7037037037037033,3.8461538461538463,0.0,0.0,5.0,1.8315018315018317,4.0,1.646090534979424,239.0,277.0,516,9.0,0.0,3.765690376569038,0.0,0.0,0.0,9.0,1.744186046511628
740,36047087200,9,1.6666666666666667,4.0,5.0,0.0,0.0,170.0,72.0,144.0,154.0,2.3529411764705883,3.4722222222222223,0.0,0.0,4.0,1.6528925619834711,5.0,1.6778523489932886,314.0,226.0,540,9.0,0.0,2.8662420382165608,0.0,3.0,0.5555555555555556,6.0,1.1111111111111112
741,36047087401,5,0.6218905472636816,2.0,1.0,0.0,2.0,156.0,175.0,222.0,251.0,1.282051282051282,0.45045045045045046,0.0,0.796812749003984,2.0,0.6042296072507553,3.0,0.6342494714587738,378.0,426.0,804,3.0,2.0,0.7936507936507936,0.4694835680751174,0.0,0.0,5.0,0.6218905472636816
742,36047087600,1,0.43478260869565216,1.0,0.0,0.0,0.0,93.0,51.0,42.0,44.0,1.0752688172043012,0.0,0.0,0.0,1.0,0.6944444444444444,0.0,0.0,135.0,95.0,230,1.0,0.0,0.7407407407407408,0.0,0.0,0.0,1.0,0.43478260869565216
743,36047087800,5,1.8726591760299627,1.0,2.0,0.0,2.0,19.0,41.0,88.0,119.0,5.263157894736842,2.272727272727273,0.0,1.680672268907563,1.0,1.6666666666666667,4.0,1.932367149758454,107.0,160.0,267,3.0,2.0,2.803738317757009,1.25,1.0,0.37453183520599254,4.0,1.4981273408239701
744,36047088002,1,0.4830917874396135,0.0,1.0,0.0,0.0,50.0,28.0,48.0,81.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,1.0,0.7751937984496124,98.0,109.0,207,1.0,0.0,1.0204081632653061,0.0,0.0,0.0,1.0,0.4830917874396135
745,36047088200,3,0.1951854261548471,2.0,1.0,0.0,0.0,421.0,526.0,303.0,287.0,0.4750593824228029,0.33003300330033003,0.0,0.0,2.0,0.21119324181626187,1.0,0.1694915254237288,724.0,813.0,1537,3.0,0.0,0.4143646408839779,0.0,0.0,0.0,3.0,0.1951854261548471
746,36047088400,23,2.7677496991576414,14.0,9.0,0.0,0.0,162.0,157.0,273.0,239.0,8.641975308641975,3.296703296703297,0.0,0.0,14.0,4.38871473354232,9.0,1.7578125,435.0,396.0,831,23.0,0.0,5.287356321839081,0.0,0.0,0.0,23.0,2.7677496991576414
747,36047088600,6,1.2121212121212122,3.0,3.0,0.0,0.0,106.0,155.0,117.0,117.0,2.8301886792452833,2.564102564102564,0.0,0.0,3.0,1.1494252873563218,3.0,1.282051282051282,223.0,272.0,495,6.0,0.0,2.690582959641256,0.0,0.0,0.0,6.0,1.2121212121212122
748,36047088800,7,1.55902004454343,1.0,3.0,2.0,1.0,111.0,64.0,172.0,102.0,0.9009009009009009,1.744186046511628,3.125,0.9803921568627451,3.0,1.7142857142857144,4.0,1.4598540145985401,283.0,166.0,449,4.0,3.0,1.4134275618374559,1.8072289156626504,0.0,0.0,7.0,1.55902004454343
749,36047089000,8,1.118881118881119,4.0,2.0,0.0,2.0,77.0,199.0,174.0,265.0,5.194805194805195,1.1494252873563218,0.0,0.7547169811320755,4.0,1.4492753623188406,4.0,0.9111617312072893,251.0,464.0,715,6.0,2.0,2.3904382470119523,0.43103448275862066,1.0,0.13986013986013987,7.0,0.9790209790209791
750,36047089200,11,4.3999999999999995,3.0,8.0,0.0,0.0,57.0,46.0,64.0,83.0,5.263157894736842,12.5,0.0,0.0,3.0,2.912621359223301,8.0,5.442176870748299,121.0,129.0,250,11.0,0.0,9.090909090909092,0.0,0.0,0.0,11.0,4.3999999999999995
751,36047089400,5,0.8976660682226212,1.0,1.0,0.0,3.0,106.0,198.0,106.0,147.0,0.9433962264150944,0.9433962264150944,0.0,2.0408163265306123,1.0,0.3289473684210526,4.0,1.5810276679841897,212.0,345.0,557,2.0,3.0,0.9433962264150944,0.8695652173913043,1.0,0.17953321364452424,4.0,0.718132854578097
752,36047089600,2,0.5181347150259068,1.0,0.0,0.0,1.0,76.0,128.0,81.0,101.0,1.3157894736842104,0.0,0.0,0.9900990099009901,1.0,0.49019607843137253,1.0,0.5494505494505495,157.0,229.0,386,1.0,1.0,0.6369426751592357,0.43668122270742354,0.0,0.0,2.0,0.5181347150259068
753,36047089800,3,1.1111111111111112,1.0,0.0,1.0,1.0,49.0,115.0,43.0,63.0,2.0408163265306123,0.0,0.8695652173913043,1.5873015873015872,2.0,1.2195121951219512,1.0,0.9433962264150944,92.0,178.0,270,1.0,2.0,1.0869565217391304,1.1235955056179776,1.0,0.3703703703703704,2.0,0.7407407407407407
754,36047090000,10,1.5723270440251573,6.0,4.0,0.0,0.0,264.0,116.0,145.0,111.0,2.272727272727273,2.7586206896551726,0.0,0.0,6.0,1.5789473684210527,4.0,1.5625,409.0,227.0,636,10.0,0.0,2.444987775061125,0.0,0.0,0.0,10.0,1.5723270440251573
755,36047090200,1,0.22727272727272727,0.0,0.0,1.0,0.0,62.0,187.0,56.0,135.0,0.0,0.0,0.53475935828877,0.0,1.0,0.4016064257028112,0.0,0.0,118.0,322.0,440,0.0,1.0,0.0,0.3105590062111801,1.0,0.22727272727272727,0.0,0.0
756,36047090600,2,0.30120481927710846,0.0,2.0,0.0,0.0,126.0,213.0,145.0,180.0,0.0,1.3793103448275863,0.0,0.0,0.0,0.0,2.0,0.6153846153846154,271.0,393.0,664,2.0,0.0,0.7380073800738007,0.0,0.0,0.0,2.0,0.30120481927710846
757,36047090800,2,0.6134969325153374,0.0,0.0,1.0,1.0,33.0,150.0,45.0,98.0,0.0,0.0,0.6666666666666667,1.0204081632653061,1.0,0.546448087431694,1.0,0.6993006993006993,78.0,248.0,326,0.0,2.0,0.0,0.8064516129032258,0.0,0.0,2.0,0.6134969325153374
758,36047091200,2,0.17035775127768313,0.0,0.0,1.0,1.0,219.0,314.0,368.0,273.0,0.0,0.0,0.3184713375796179,0.3663003663003663,1.0,0.18761726078799248,1.0,0.15600624024961,587.0,587.0,1174,0.0,2.0,0.0,0.34071550255536626,0.0,0.0,2.0,0.17035775127768313
759,36047091600,6,1.1009174311926606,1.0,3.0,2.0,0.0,141.0,85.0,132.0,187.0,0.7092198581560284,2.272727272727273,2.3529411764705883,0.0,3.0,1.3274336283185841,3.0,0.9404388714733543,273.0,272.0,545,4.0,2.0,1.465201465201465,0.7352941176470588,0.0,0.0,6.0,1.1009174311926606
760,36047091800,1,0.33557046979865773,0.0,0.0,1.0,0.0,92.0,74.0,44.0,88.0,0.0,0.0,1.3513513513513513,0.0,1.0,0.6024096385542169,0.0,0.0,136.0,162.0,298,0.0,1.0,0.0,0.6172839506172839,0.0,0.0,1.0,0.33557046979865773
761,36047092000,6,1.8018018018018018,0.0,2.0,4.0,0.0,143.0,63.0,22.0,105.0,0.0,9.090909090909092,6.349206349206349,0.0,4.0,1.9417475728155338,2.0,1.574803149606299,165.0,168.0,333,2.0,4.0,1.2121212121212122,2.380952380952381,0.0,0.0,6.0,1.8018018018018018
762,36047092200,3,1.2345679012345678,1.0,0.0,2.0,0.0,60.0,69.0,42.0,72.0,1.6666666666666667,0.0,2.898550724637681,0.0,3.0,2.3255813953488373,0.0,0.0,102.0,141.0,243,1.0,2.0,0.9803921568627451,1.4184397163120568,2.0,0.823045267489712,1.0,0.41152263374485587
763,36047092400,4,0.851063829787234,2.0,0.0,1.0,1.0,77.0,80.0,125.0,188.0,2.5974025974025974,0.0,1.25,0.5319148936170213,3.0,1.910828025477707,1.0,0.3194888178913738,202.0,268.0,470,2.0,2.0,0.9900990099009901,0.7462686567164178,0.0,0.0,4.0,0.851063829787234
764,36047092800,1,0.39370078740157477,0.0,1.0,0.0,0.0,53.0,124.0,8.0,69.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,1.2987012987012987,61.0,193.0,254,1.0,0.0,1.639344262295082,0.0,0.0,0.0,1.0,0.39370078740157477
765,36047093000,3,0.7299270072992701,1.0,0.0,0.0,2.0,106.0,114.0,62.0,129.0,0.9433962264150944,0.0,0.0,1.550387596899225,1.0,0.45454545454545453,2.0,1.0471204188481675,168.0,243.0,411,1.0,2.0,0.5952380952380952,0.823045267489712,1.0,0.24330900243309003,2.0,0.48661800486618
766,36047093200,5,71.42857142857143,1.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.285714285714285,4.0,0.0,0.0,7.0,7,5.0,0.0,0.0,0.0,0.0,0.0,5.0,71.42857142857143
767,36047093400,2,0.49019607843137253,0.0,1.0,0.0,1.0,98.0,112.0,110.0,88.0,0.0,0.9090909090909091,0.0,1.1363636363636365,0.0,0.0,2.0,1.0101010101010102,208.0,200.0,408,1.0,1.0,0.4807692307692308,0.5,1.0,0.24509803921568626,1.0,0.24509803921568626
768,36047093600,1,0.398406374501992,1.0,0.0,0.0,0.0,29.0,70.0,46.0,106.0,3.4482758620689653,0.0,0.0,0.0,1.0,1.0101010101010102,0.0,0.0,75.0,176.0,251,1.0,0.0,1.3333333333333335,0.0,0.0,0.0,1.0,0.398406374501992
769,36047093800,2,0.7518796992481203,0.0,1.0,1.0,0.0,51.0,83.0,87.0,45.0,0.0,1.1494252873563218,1.2048192771084338,0.0,1.0,0.7462686567164178,1.0,0.7575757575757576,138.0,128.0,266,1.0,1.0,0.7246376811594203,0.78125,0.0,0.0,2.0,0.7518796992481203
770,36047094401,15,4.0431266846361185,4.0,10.0,0.0,1.0,77.0,117.0,79.0,98.0,5.194805194805195,12.658227848101266,0.0,1.0204081632653061,4.0,2.0618556701030926,11.0,6.214689265536723,156.0,215.0,371,14.0,1.0,8.974358974358974,0.46511627906976744,0.0,0.0,15.0,4.0431266846361185
771,36047094402,10,1.2547051442910917,3.0,6.0,1.0,0.0,183.0,288.0,234.0,92.0,1.639344262295082,2.564102564102564,0.3472222222222222,0.0,4.0,0.8492569002123143,6.0,1.8404907975460123,417.0,380.0,797,9.0,1.0,2.158273381294964,0.2631578947368421,0.0,0.0,10.0,1.2547051442910917
772,36047094600,8,2.359882005899705,6.0,2.0,0.0,0.0,163.0,48.0,67.0,61.0,3.6809815950920246,2.9850746268656714,0.0,0.0,6.0,2.843601895734597,2.0,1.5625,230.0,109.0,339,8.0,0.0,3.4782608695652173,0.0,1.0,0.2949852507374631,7.0,2.0648967551622417
773,36047095000,2,0.7272727272727273,0.0,0.0,1.0,1.0,80.0,76.0,44.0,75.0,0.0,0.0,1.3157894736842104,1.3333333333333335,1.0,0.641025641025641,1.0,0.8403361344537815,124.0,151.0,275,0.0,2.0,0.0,1.3245033112582782,1.0,0.36363636363636365,1.0,0.36363636363636365
774,36047095400,2,0.3868471953578337,0.0,1.0,1.0,0.0,106.0,89.0,122.0,200.0,0.0,0.819672131147541,1.1235955056179776,0.0,1.0,0.5128205128205128,1.0,0.3105590062111801,228.0,289.0,517,1.0,1.0,0.43859649122807015,0.34602076124567477,1.0,0.19342359767891684,1.0,0.19342359767891684
775,36047095800,5,0.9861932938856016,0.0,4.0,0.0,1.0,131.0,108.0,60.0,208.0,0.0,6.666666666666667,0.0,0.4807692307692308,0.0,0.0,5.0,1.8656716417910446,191.0,316.0,507,4.0,1.0,2.094240837696335,0.31645569620253167,1.0,0.19723865877712032,4.0,0.7889546351084813
776,36047096400,3,1.0033444816053512,1.0,2.0,0.0,0.0,94.0,51.0,61.0,93.0,1.0638297872340425,3.278688524590164,0.0,0.0,1.0,0.6896551724137931,2.0,1.2987012987012987,155.0,144.0,299,3.0,0.0,1.935483870967742,0.0,0.0,0.0,3.0,1.0033444816053512
777,36047096600,1,0.16778523489932887,0.0,1.0,0.0,0.0,160.0,165.0,128.0,143.0,0.0,0.78125,0.0,0.0,0.0,0.0,1.0,0.36900369003690037,288.0,308.0,596,1.0,0.0,0.3472222222222222,0.0,0.0,0.0,1.0,0.16778523489932887
778,36047096800,1,0.45871559633027525,0.0,0.0,1.0,0.0,46.0,74.0,56.0,42.0,0.0,0.0,1.3513513513513513,0.0,1.0,0.8333333333333334,0.0,0.0,102.0,116.0,218,0.0,1.0,0.0,0.8620689655172413,0.0,0.0,1.0,0.45871559633027525
779,36047097000,4,0.7843137254901961,1.0,0.0,1.0,2.0,147.0,144.0,45.0,174.0,0.6802721088435374,0.0,0.6944444444444444,1.1494252873563218,2.0,0.6872852233676976,2.0,0.91324200913242,192.0,318.0,510,1.0,3.0,0.5208333333333333,0.9433962264150944,1.0,0.19607843137254902,3.0,0.5882352941176471
780,36047097400,1,0.3194888178913738,0.0,0.0,0.0,1.0,51.0,80.0,119.0,63.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,1.0,0.5494505494505495,170.0,143.0,313,0.0,1.0,0.0,0.6993006993006993,0.0,0.0,1.0,0.3194888178913738
781,36047098400,2,0.6153846153846154,0.0,0.0,2.0,0.0,104.0,73.0,70.0,78.0,0.0,0.0,2.73972602739726,0.0,2.0,1.1299435028248588,0.0,0.0,174.0,151.0,325,0.0,2.0,0.0,1.3245033112582782,0.0,0.0,2.0,0.6153846153846154
782,36047098600,1,0.2958579881656805,1.0,0.0,0.0,0.0,94.0,92.0,61.0,91.0,1.0638297872340425,0.0,0.0,0.0,1.0,0.5376344086021506,0.0,0.0,155.0,183.0,338,1.0,0.0,0.6451612903225806,0.0,0.0,0.0,1.0,0.2958579881656805
783,36047098800,1,0.18796992481203006,1.0,0.0,0.0,0.0,212.0,143.0,81.0,96.0,0.4716981132075472,0.0,0.0,0.0,1.0,0.28169014084507044,0.0,0.0,293.0,239.0,532,1.0,0.0,0.3412969283276451,0.0,0.0,0.0,1.0,0.18796992481203006
784,36047099000,4,1.2232415902140672,2.0,0.0,1.0,1.0,77.0,58.0,74.0,118.0,2.5974025974025974,0.0,1.7241379310344827,0.847457627118644,3.0,2.2222222222222223,1.0,0.5208333333333333,151.0,176.0,327,2.0,2.0,1.3245033112582782,1.1363636363636365,0.0,0.0,4.0,1.2232415902140672
785,36047099400,1,0.28328611898017,0.0,1.0,0.0,0.0,83.0,117.0,60.0,93.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.6535947712418301,143.0,210.0,353,1.0,0.0,0.6993006993006993,0.0,0.0,0.0,1.0,0.28328611898017
786,36047099800,5,0.8143322475570033,1.0,0.0,1.0,3.0,170.0,206.0,120.0,118.0,0.5882352941176471,0.0,0.48543689320388345,2.5423728813559325,2.0,0.5319148936170213,3.0,1.2605042016806722,290.0,324.0,614,1.0,4.0,0.3448275862068966,1.2345679012345678,0.0,0.0,5.0,0.8143322475570033
787,36047100400,2,0.42016806722689076,1.0,1.0,0.0,0.0,86.0,112.0,115.0,163.0,1.1627906976744187,0.8695652173913043,0.0,0.0,1.0,0.5050505050505051,1.0,0.3597122302158274,201.0,275.0,476,2.0,0.0,0.9950248756218906,0.0,0.0,0.0,2.0,0.42016806722689076
788,36047100600,1,0.1984126984126984,0.0,0.0,1.0,0.0,114.0,133.0,76.0,181.0,0.0,0.0,0.7518796992481203,0.0,1.0,0.4048582995951417,0.0,0.0,190.0,314.0,504,0.0,1.0,0.0,0.3184713375796179,0.0,0.0,1.0,0.1984126984126984
789,36047100800,2,0.5089058524173028,2.0,0.0,0.0,0.0,91.0,112.0,91.0,99.0,2.197802197802198,0.0,0.0,0.0,2.0,0.9852216748768473,0.0,0.0,182.0,211.0,393,2.0,0.0,1.098901098901099,0.0,0.0,0.0,2.0,0.5089058524173028
790,36047101200,2,0.5128205128205128,0.0,2.0,0.0,0.0,93.0,109.0,86.0,102.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,2.0,1.0638297872340425,179.0,211.0,390,2.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,0.5128205128205128
791,36047101400,4,1.3114754098360655,1.0,3.0,0.0,0.0,52.0,63.0,127.0,63.0,1.9230769230769231,2.3622047244094486,0.0,0.0,1.0,0.8695652173913043,3.0,1.5789473684210527,179.0,126.0,305,4.0,0.0,2.2346368715083798,0.0,0.0,0.0,4.0,1.3114754098360655
792,36047101800,2,0.9389671361502347,0.0,2.0,0.0,0.0,87.0,81.0,39.0,6.0,0.0,5.128205128205128,0.0,0.0,0.0,0.0,2.0,4.444444444444445,126.0,87.0,213,2.0,0.0,1.5873015873015872,0.0,0.0,0.0,2.0,0.9389671361502347
793,36047102000,1,0.267379679144385,0.0,1.0,0.0,0.0,104.0,175.0,43.0,52.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,1.0,1.0526315789473684,147.0,227.0,374,1.0,0.0,0.6802721088435374,0.0,1.0,0.267379679144385,0.0,0.0
794,36047102200,1,0.2915451895043732,0.0,0.0,1.0,0.0,122.0,57.0,76.0,88.0,0.0,0.0,1.7543859649122806,0.0,1.0,0.5586592178770949,0.0,0.0,198.0,145.0,343,0.0,1.0,0.0,0.6896551724137931,0.0,0.0,1.0,0.2915451895043732
795,36047102400,2,0.40650406504065045,0.0,2.0,0.0,0.0,167.0,91.0,103.0,131.0,0.0,1.9417475728155338,0.0,0.0,0.0,0.0,2.0,0.8547008547008548,270.0,222.0,492,2.0,0.0,0.7407407407407408,0.0,1.0,0.20325203252032523,1.0,0.20325203252032523
796,36047102600,3,0.6864988558352403,0.0,1.0,2.0,0.0,199.0,70.0,80.0,88.0,0.0,1.25,2.857142857142857,0.0,2.0,0.7434944237918215,1.0,0.5952380952380952,279.0,158.0,437,1.0,2.0,0.35842293906810035,1.2658227848101267,0.0,0.0,3.0,0.6864988558352403
797,36047102802,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,1.0,
798,36047105801,4,0.5181347150259068,0.0,0.0,2.0,2.0,137.0,248.0,213.0,174.0,0.0,0.0,0.8064516129032258,1.1494252873563218,2.0,0.5194805194805194,2.0,0.516795865633075,350.0,422.0,772,0.0,4.0,0.0,0.9478672985781991,0.0,0.0,4.0,0.5181347150259068
